title,author,description,chapter,author_desc,tab_artwork,artwork,sku_ext_info,id,business_url,sku_attached_info,jump_url
陶球霸黑皮手册：8 个沾满鲜血与罪恶的迷案,['陶球霸'],"不可能犯罪推理大神「陶球霸」出山了！地方志怪、恐怖传说、灵异现象、密室杀人……看似不可思议的情形背后，隐藏着计划缜密的犯罪阴谋，人性的阴暗与卑劣暴露无遗。试问你与凶手易境而处，能否经受住考验？
",8,"陶球霸,曾经的虎扑大神陶球霸，「爷爷探案」推理系列是无数人心中的意难平。现在大神进驻知乎，压箱底的精彩案件都放「陶球霸黑皮手册」里了！",https://pica.zhimg.com/v2-158f0bed6279cdf7b175cdf2d9d6aa70.jpg?source=6a64a727,https://pic1.zhimg.com/v2-1b0bce0d58ffdb73b48b66df85373d49.jpg?source=6a64a727,"{'author_content_type': 'author_short', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 52, ""name"": ""\\u72af\\u7f6a""}, {""id"": 80, ""name"": ""\\u6c11\\u56fd""}]', 'newest_release_time': '1612425390', 'subcategory': '盐选专栏'}",304367698,https://www.zhihu.com/xen/market/remix/paid_column/1275139456757035008,+gEsCFMSEzEyNzUxMzk0NTY4NjYwNzQ2MjQaEzEyNzUxMzk0NTY3NTcwMzUwMDg=,https://www.zhihu.com/xen/market/remix/paid_column/1275139456757035008?extra_tab=2
边境夜行人：真实缉毒现场,['田浩'],「前云南边防部队禁毒人员」田浩讲述边境隐秘故事，演绎缉毒战里承受不了的真实。数年实战缉毒的纪录，细节呈现边境英雄的真实人生，与命运过招，和魔鬼交易，同生死诀别。,16,"田浩,作家",https://picx.zhimg.com/v2-58dcc82b92cef788ed00c6a3b6287ce8.jpg?source=6a64a727,https://pic1.zhimg.com/v2-58dcc82b92cef788ed00c6a3b6287ce8.jpg?source=6a64a727,"{'author_content_type': 'author_long', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 52, ""name"": ""\\u72af\\u7f6a""}, {""id"": 28, ""name"": ""\\u8b66\\u5bdf""}, {""id"": 25, ""name"": ""\\u6c5f\\u6e56\\u5144\\u5f1f""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'newest_release_time': '1597908344', 'subcategory': '盐选专栏'}",304367696,https://www.zhihu.com/xen/market/remix/paid_column/1279801021909430272,+gEsCFMSEzEyNzk4MDEwMjI5NDU0MzU2NDgaEzEyNzk4MDEwMjE5MDk0MzAyNzI=,https://www.zhihu.com/xen/market/remix/paid_column/1279801021909430272?extra_tab=2
滴血不认亲：DNA 鉴定事件簿,['小鉴定师大宝'],DNA 亲子鉴定中心，一个凭一纸鉴定报告戳破重重谎言的隐秘之地，隐藏着很多不为人知的故事和真相。,11,"小鉴定师大宝,戴维，10 年 DNA 亲子鉴定师。",https://pic1.zhimg.com/v2-c1964c02408a249dc366200048cd3bb0.jpg?source=6a64a727,https://pic1.zhimg.com/v2-0827772dc328cb3ba724e447956d740b.jpg?source=6a64a727,"{'author_content_type': 'author_short', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 2, ""name"": ""\\u73b0\\u5b9e\\u60c5\\u611f""}, {""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 52, ""name"": ""\\u72af\\u7f6a""}, {""id"": 24, ""name"": ""\\u8349\\u6839""}, {""id"": 40, ""name"": ""\\u5bb6\\u5ead""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'newest_release_time': '1611651192', 'subcategory': '盐选专栏'}",304367694,https://www.zhihu.com/xen/market/remix/paid_column/1314603500627214336,+gEsCFMSEzEzMTQ2MDM1MDA3NDQ2OTk5MDQaEzEzMTQ2MDM1MDA2MjcyMTQzMzY=,https://www.zhihu.com/xen/market/remix/paid_column/1314603500627214336?extra_tab=2
法医 X 档案：非正常死亡调查实录,['红眸'],本专栏是法医红眸记录的基于真实案件改编的罪案故事。从业十年来，他手持银色解剖刀，为生者权，为死者言。在他眼中，尸体会说话，且只说真话。真相就在刀下！,3,"红眸,曾为法医，上过 CCTV 和 TIMES ，临床鉴定 800 余「人」。",https://picx.zhimg.com/v2-1ae17c816a21e6a0a8bfaffcfbcda0c2.jpg?source=6a64a727,https://picx.zhimg.com/v2-d963d4f2b945a0b3f4101e746f12fa32.jpg?source=6a64a727,"{'author_content_type': 'author_short', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 52, ""name"": ""\\u72af\\u7f6a""}, {""id"": 30, ""name"": ""\\u6cd5\\u533b""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'newest_release_time': '1616662861', 'subcategory': '盐选专栏'}",304367689,https://www.zhihu.com/xen/market/remix/paid_column/1326961370588561409,+gEsCFMSEzEzMjY5NjEzNzA2OTMzMDAyMjQaEzEzMjY5NjEzNzA1ODg1NjE0MDk=,https://www.zhihu.com/xen/market/remix/paid_column/1326961370588561409?extra_tab=2
非正常死亡：法医鉴证实录,['真实故事计划'],每一起命案背后，都有一个错综复杂的故事。有些真相，只有法医才知道。在中国北方某城市，一个叫刘晓辉的法医，为你讲述 20 个法医刑侦故事。,20,"真实故事计划,国内首个真实故事平台，致力于真实故事的发现和价值挖掘。",https://picx.zhimg.com/v2-4fb0d6bcdc66635bba957312435567eb.jpg?source=6a64a727,https://picx.zhimg.com/v2-1d10de23b4978a217c890131da7d7e9a.jpg?source=6a64a727,"{'author_content_type': 'author_short', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 52, ""name"": ""\\u72af\\u7f6a""}, {""id"": 30, ""name"": ""\\u6cd5\\u533b""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'newest_release_time': '1617875116', 'subcategory': '盐选专栏'}",304367687,https://www.zhihu.com/xen/market/remix/paid_column/1363541152399032320,+gEsCFMSEzEzNjM1NDExNTI0NjE4MDM1MjAaEzEzNjM1NDExNTIzOTkwMzIzMjA=,https://www.zhihu.com/xen/market/remix/paid_column/1363541152399032320?extra_tab=2
池中之物：爱恨遗城，自由永生,['蛇九'],温柔尚在，寂寞永生。,8,"蛇九,无论如何，不过山河添色",https://pic1.zhimg.com/v2-95738f4671bc22e74fd7bf9309a8461f.jpg?source=6a64a727,https://picx.zhimg.com/v2-bf0a6b7c59d33f00e62d346a35c5ebd5.jpg?source=6a64a727,"{'author_content_type': 'author_long', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 2, ""name"": ""\\u73b0\\u5b9e\\u60c5\\u611f""}, {""id"": 20, ""name"": ""\\u8c6a\\u95e8\\u9738\\u603b""}, {""id"": 32, ""name"": ""\\u8650\\u604b""}, {""id"": 46, ""name"": ""\\u590d\\u4ec7""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'newest_release_time': '1669977060', 'subcategory': '盐选专栏'}",304367681,https://www.zhihu.com/xen/market/remix/paid_column/1582078398364643328,+gEsCFMSEzE1ODIwNzgzOTg0MzU2NjM4NzIaEzE1ODIwNzgzOTgzNjQ2NDMzMjg=,https://www.zhihu.com/xen/market/remix/paid_column/1582078398364643328?extra_tab=2
死亡旅行：拳与恶之争,['欧阳乾'],这是一个从“旅行逃生”中不断活下来，然后进入下一轮的故事。,7,"欧阳乾,作家，拳手，中国作协会员，中国泰拳联盟会员。亦文亦武，混口饭吃。",https://picx.zhimg.com/v2-78969d6db155c989b6594f4a95736ad6.jpg?source=6a64a727,https://pica.zhimg.com/v2-b0a0cd9c7a610659da8e78280ae5ff03.jpg?source=6a64a727,"{'author_content_type': 'author_long', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 12, ""name"": ""\\u8111\\u6d1e""}, {""id"": 68, ""name"": ""\\u6c42\\u751f""}, {""id"": 65, ""name"": ""\\u70ed\\u8840""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'newest_release_time': '1680165118', 'subcategory': '盐选专栏'}",304367679,https://www.zhihu.com/xen/market/remix/paid_column/1624810628815675392,+gEsCFMSEzE2MjQ4MTA2Mjg5NTgzMzA4ODAaEzE2MjQ4MTA2Mjg4MTU2NzUzOTI=,https://www.zhihu.com/market/paid_column/1624810628815675392/section/1624810776392359936
相爱相杀案件簿：关于出轨、报复和分手的犯罪故事,['没错就是我'],一线刑侦人员笔下的真实情感犯罪,9,"没错就是我,唐风（作者笔名），刑事科学技术研究专业人员",https://picx.zhimg.com/v2-8146848d0e7f8fcd051a8305f1de9f25.jpg?source=6a64a727,https://pica.zhimg.com/v2-0ba5226ba5fbba47ed0e07775e6a9684.jpg?source=6a64a727,"{'author_content_type': 'author_short', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 52, ""name"": ""\\u72af\\u7f6a""}, {""id"": 28, ""name"": ""\\u8b66\\u5bdf""}, {""id"": 46, ""name"": ""\\u590d\\u4ec7""}, {""id"": 2, ""name"": ""\\u73b0\\u5b9e\\u60c5\\u611f""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'subcategory': '盐选专栏'}",304367674,https://www.zhihu.com/xen/market/remix/paid_column/1229490637739139072,+gEsCFMSEzEyMjk0OTA2Mzc4ODUxNTczNzYaEzEyMjk0OTA2Mzc3MzkxMzkwNzI=,https://www.zhihu.com/xen/market/remix/paid_column/1229490637739139072?extra_tab=2
都市奇情录：城市角落的诡谲爱欲,['喜神探'],城市中最隐秘而微妙的感情，最有可能发生在男女之间。女孩靠漂亮的脚每年赚几十万，却因此身陷险境，一位洞察力过人的侦探发现了一切，能否力挽狂澜？平凡青年爱上了有钱人的情人，但女孩和「金主」的关系却并不简单。火锅店打工男孩喜欢上一位高个子哑女，却不知她另有一层神秘的危险身份……爱、恨、嫉妒、痛苦，各种复杂的情感在此交汇，凝聚出繁华都市里奇异的凡人故事。,6,"喜神探,编剧、故事作者",https://picx.zhimg.com/v2-50c22fd668bd0032536e768f01d8d8eb.jpg?source=6a64a727,https://pic1.zhimg.com/v2-142a21297197ae5c1e12e29e120b871c.jpg?source=6a64a727,"{'author_content_type': 'author_short', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 1, ""name"": ""\\u8a00\\u60c5""}, {""id"": 46, ""name"": ""\\u590d\\u4ec7""}, {""id"": 64, ""name"": ""\\u70e7\\u8111""}, {""id"": 32, ""name"": ""\\u8650\\u604b""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'subcategory': '盐选专栏'}",304367671,https://www.zhihu.com/xen/market/remix/paid_column/1276467982113972224,+gEsCFMSEzEyNzY0Njc5ODIyMTA4ODM1ODQaEzEyNzY0Njc5ODIxMTM5NzIyMjQ=,https://www.zhihu.com/xen/market/remix/paid_column/1276467982113972224?extra_tab=2
完美谋杀 2：灵异事件与传说背后的犯罪故事,['没错就是我'],世界上真的有鬼吗？当警察这些年，唐风（作者笔名）碰上的「灵异事件」不算少。中邪、撞鬼、附身······一桩桩看似恐怖离奇的命案背后，究竟是真闹鬼，还是有人在装神弄鬼，精心策划犯罪活动？一起走进本专栏，看作者如何用刑警的经验和直觉、发达的现代刑侦技术，一点点抽丝剥茧找出真相。 ,7,"没错就是我,唐风（作者笔名），刑事科学技术研究专业人员",https://pic1.zhimg.com/v2-aa8e07f35501f69a8bd0c360a581aa35.jpg?source=6a64a727,https://picx.zhimg.com/v2-4f7f84f728a11ef42d0aaf337f96e83c.jpg?source=6a64a727,"{'author_content_type': 'author_short', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 64, ""name"": ""\\u70e7\\u8111""}, {""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 52, ""name"": ""\\u72af\\u7f6a""}, {""id"": 47, ""name"": ""\\u53cd\\u8f6c""}, {""id"": 30, ""name"": ""\\u6cd5\\u533b""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'newest_release_time': '1615449077', 'subcategory': '盐选专栏'}",304367669,https://www.zhihu.com/xen/market/remix/paid_column/1305574785158553600,+gEsCFMSEzEzMDU1NzQ3ODUyNDIyOTIyMjQaEzEzMDU1NzQ3ODUxNTg1NTM2MDA=,https://www.zhihu.com/xen/market/remix/paid_column/1305574785158553600?extra_tab=2
雪与火,['秋山'],初冬的第一场大雪过后，一个女人被残暴地挖去心脏，而她只是第一位受害者……,79,"秋山,青年作家",https://picx.zhimg.com/v2-8845cbb0b82ff98f5b5d70842042ee6a.jpg?source=6a64a727,https://picx.zhimg.com/v2-f52c80f6a783ab46308c1abb8f9011ec.jpg?source=6a64a727,"{'author_content_type': 'author_long', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 52, ""name"": ""\\u72af\\u7f6a""}, {""id"": 47, ""name"": ""\\u53cd\\u8f6c""}, {""id"": 64, ""name"": ""\\u70e7\\u8111""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'newest_release_time': '1631450492', 'subcategory': '盐选专栏'}",304367668,https://www.zhihu.com/xen/market/remix/paid_column/1420477054349901824,+gEsCFMSEzE0MjA0NzcwNTQ0MjAyODMzOTIaEzE0MjA0NzcwNTQzNDk5MDE4MjQ=,https://www.zhihu.com/xen/market/remix/paid_column/1420477054349901824?extra_tab=2
谋杀启事：反骨警察缉凶手记,['黑眼圈'],"《罪恶无声》系列专栏作者黑眼圈悬疑力作——《谋杀》三部曲，强势来袭！
犯罪团伙「暗光」的神秘「猎手」们专门以调查和猎杀警方的线人和卧底为任务。出于保护线人的原则，警方停用了原有的线人网络，线人情报网彻底瘫痪。警方不仅要躲避猎杀，还需要分辨谁是与自己站在同一阵线上的线人。这场「刑侦版的狼人杀」，究竟谁能笑到最后？",16,"黑眼圈,以文字为生，因故事而活。",https://pic1.zhimg.com/v2-94f859abcf858bcc4e302b2d3c4c2cf7.jpg?source=6a64a727,https://pic1.zhimg.com/v2-081d2ddd97c06c72135eaddb623bf025.jpg?source=6a64a727,"{'author_content_type': 'author_long', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 52, ""name"": ""\\u72af\\u7f6a""}, {""id"": 64, ""name"": ""\\u70e7\\u8111""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'newest_release_time': '1636102979', 'subcategory': '盐选专栏'}",304367665,https://www.zhihu.com/xen/market/remix/paid_column/1434242224728576000,+gEsCFMSEzE0MzQyNDIyMjQ4MTc2NTk5MDQaEzE0MzQyNDIyMjQ3Mjg1NzYwMDA=,https://www.zhihu.com/xen/market/remix/paid_column/1434242224728576000?extra_tab=2
李家臣的闯关图,['狮心'],"这个世界是残酷的：狼吃羊，羊吃草，草侵占着土地。
李家臣早就知道了。",23,"狮心,《李家臣的闯关图》X《南柯·皇城篇》同时连载中……",https://picx.zhimg.com/v2-b519afa6f185332ecba5168b2f5b0609.jpg?source=6a64a727,https://pica.zhimg.com/v2-f01a5daae18af87673f92979036c43b7.jpg?source=6a64a727,"{'author_content_type': 'author_long', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 12, ""name"": ""\\u8111\\u6d1e""}, {""id"": 64, ""name"": ""\\u70e7\\u8111""}, {""id"": 67, ""name"": ""\\u6e38\\u620f""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'newest_release_time': '1648540730', 'subcategory': '盐选专栏'}",304367659,https://www.zhihu.com/xen/market/remix/paid_column/1492136717809868800,+gEsCFMSEzE0OTIxMzY3MTc5MDk1MTYyODgaEzE0OTIxMzY3MTc4MDk4Njg4MDA=,https://www.zhihu.com/xen/market/remix/paid_column/1492136717809868800?extra_tab=2
边境风云：海关缉私手记,['云上轻骑兵'],23岁女毒贩、落魄老兵、被利用的年轻人，与日夜行走在危险边缘的缉私警察。这是发生在中越边境的真实故事，在血与火的惊心动魄里，窥见人性中的幽微、温毅，与勇气。,10,"云上轻骑兵,曾经的海关缉私警，现居杭州。",https://pica.zhimg.com/v2-3931a1d4cd29d58087a88401d40eb056.jpg?source=6a64a727,https://picx.zhimg.com/v2-b6115dc0ed66da0005e062b5defe0019.jpg?source=6a64a727,"{'author_content_type': 'author_short', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 28, ""name"": ""\\u8b66\\u5bdf""}, {""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 52, ""name"": ""\\u72af\\u7f6a""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'subcategory': '盐选专栏'}",304367653,https://www.zhihu.com/xen/market/remix/paid_column/1223556174542618624,+gEsCFMSEzEyMjM1NTYxNzQ2ODkxODU3OTIaEzEyMjM1NTYxNzQ1NDI2MTg2MjQ=,https://www.zhihu.com/market/paid_column/1223556174542618624/section/1223557032441217024
北九州一家人监禁杀人事件,['李淼'],这是日本历史上最令人毛骨悚然的真实杀人案，7 条人命葬身于一间普通民宅，它们的尸体被菜刀和锯条肢解后，再用搅拌机搅碎，分装在瓶罐里投入大海——这一切的始作俑者，都是这间民宅的主人……欢迎来到《李淼带你看杀人案之北九州连续监禁杀人事件》。,10,"李淼,写杀人放火，也写人性百态。",https://picx.zhimg.com/v2-611128f981481638948ef59473c69d81.jpg?source=6a64a727,https://pic1.zhimg.com/v2-4ff354d9b2af98ad8ee1d4f852b1be16.jpg?source=6a64a727,"{'author_content_type': 'author_long', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 52, ""name"": ""\\u72af\\u7f6a""}, {""id"": 64, ""name"": ""\\u70e7\\u8111""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'subcategory': '盐选专栏'}",304367651,https://www.zhihu.com/xen/market/remix/paid_column/1254543772232544256,+gEsCFMSEzEyNTQ1NDM3NzI0NDIzNDEzNzYaEzEyNTQ1NDM3NzIyMzI1NDQyNTY=,https://www.zhihu.com/xen/market/remix/paid_column/1254543772232544256?extra_tab=2
我的人生主题曲,['丧患者'],四下无人的街道，空荡的家里，有没有那么一首歌，会让你突然想起 TA？,8,"丧患者,我有一个大胆的想法",https://pic1.zhimg.com/v2-a69ad6a7cf0a91df8b45597d77345ee2.jpg?source=6a64a727,https://pic1.zhimg.com/v2-e3640997bb2cd0ca1ac64ca74c0d96a3.jpg?source=6a64a727,"{'author_content_type': 'content_short', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 1, ""name"": ""\\u8a00\\u60c5""}, {""id"": 32, ""name"": ""\\u8650\\u604b""}, {""id"": 2, ""name"": ""\\u73b0\\u5b9e\\u60c5\\u611f""}, {""id"": 7, ""name"": ""\\u6743\\u8c0b""}, {""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 74, ""name"": ""\\u53e4\\u4ee3""}]', 'newest_release_time': '1612238111', 'subcategory': '盐选专栏'}",304367650,https://www.zhihu.com/xen/market/remix/paid_column/1261685684529430528,+gEsCFMSEzEyNjE2ODU2ODQ5Mjg0ODc0MjQaEzEyNjE2ODU2ODQ1Mjk0MzA1Mjg=,https://www.zhihu.com/xen/market/remix/paid_column/1261685684529430528?extra_tab=2
血迷宫：猜不透结局的逆袭反杀故事,['每天读点故事'],隐忍十年的复仇之路、连环杀人案的隐藏真相、恩爱夫妻的各怀心机…… 闺密、异姓姐妹、夫妻，撕裂最亲密的关系，才是最残忍的复仇，面具之下，谁才是隐藏最深的伪装者？谁才是真正的受害者？10 个多重反转的复仇故事合集，10 个让你看过之后庆幸自己只是旁观者的深寒故事。,11,"每天读点故事,移动互联网原创故事平台",https://pica.zhimg.com/v2-ef3638228d17821ce47909637084b68d.jpg?source=6a64a727,https://pic1.zhimg.com/v2-0ce7307f4d3f1877d169ff06c2eacdbb.jpg?source=6a64a727,"{'author_content_type': 'author_short', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 47, ""name"": ""\\u53cd\\u8f6c""}, {""id"": 2, ""name"": ""\\u73b0\\u5b9e\\u60c5\\u611f""}, {""id"": 52, ""name"": ""\\u72af\\u7f6a""}, {""id"": 64, ""name"": ""\\u70e7\\u8111""}, {""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'newest_release_time': '1611641666', 'subcategory': '盐选专栏'}",304367649,https://www.zhihu.com/xen/market/remix/paid_column/1297963048817655808,+gEsCFMSEzEyOTc5NjMwNDkxNTI3MjkwODgaEzEyOTc5NjMwNDg4MTc2NTU4MDg=,https://www.zhihu.com/xen/market/remix/paid_column/1297963048817655808?extra_tab=2
恶人十宗罪：拆解尘封大案,['林伯廷Tim'],真实案件解析，带你还原凶案背后的罪恶。,15,"林伯廷Tim,知乎纪实内容创作者",https://pic1.zhimg.com/v2-20dcbea14a80525f273637076b8c03fb.jpg?source=6a64a727,https://picx.zhimg.com/v2-043c642129292fda5a0c3cbddb96c2af.jpg?source=6a64a727,"{'author_content_type': 'author_short', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 52, ""name"": ""\\u72af\\u7f6a""}, {""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 64, ""name"": ""\\u70e7\\u8111""}, {""id"": 28, ""name"": ""\\u8b66\\u5bdf""}, {""id"": 47, ""name"": ""\\u53cd\\u8f6c""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'newest_release_time': '1617184313', 'subcategory': '盐选专栏'}",304367645,https://www.zhihu.com/xen/market/remix/paid_column/1335244061355855872,+gEsCFMSEzEzMzUyNDQwNjE0MjMwMTM4ODgaEzEzMzUyNDQwNjEzNTU4NTU4NzI=,https://www.zhihu.com/xen/market/remix/paid_column/1335244061355855872?extra_tab=2
人性熔炉：惊心虐案内幕纪实,['天平'],讲述真实案件始末，揭露背后的人性百态。,6,"天平,喜欢研究各种民俗，擅长悬疑惊悚创作",https://pic1.zhimg.com/v2-1a41c118467b409283c07cc62f7997fd.jpg?source=6a64a727,https://picx.zhimg.com/v2-c1b572ffb56f1f609dd61bcea0265b9c.jpg?source=6a64a727,"{'author_content_type': 'author_short', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 52, ""name"": ""\\u72af\\u7f6a""}, {""id"": 40, ""name"": ""\\u5bb6\\u5ead""}, {""id"": 2, ""name"": ""\\u73b0\\u5b9e\\u60c5\\u611f""}, {""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 64, ""name"": ""\\u70e7\\u8111""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'newest_release_time': '1659684051', 'subcategory': '盐选专栏'}",304348761,https://www.zhihu.com/xen/market/remix/paid_column/1434169024716795905,+gEsCFMSEzE0MzQxNjkwMjQ5MjIzODIzMzYaEzE0MzQxNjkwMjQ3MTY3OTU5MDU=,https://www.zhihu.com/xen/market/remix/paid_column/1434169024716795905?extra_tab=2
时空缉凶：罪恶之地,['浙三爷'],年度最爽罪案小说，重磅回归！,30,"浙三爷,国内悬疑领军作者之一，作品全网点击破10亿。代表作：《时空缉凶》",https://picx.zhimg.com/v2-cc562e960a2227e12e8ae28a11b1281a.jpg?source=6a64a727,https://picx.zhimg.com/v2-9318f78a8eb16e1dea96387af9173897.jpg?source=6a64a727,"{'author_content_type': 'author_long', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 64, ""name"": ""\\u70e7\\u8111""}, {""id"": 52, ""name"": ""\\u72af\\u7f6a""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'newest_release_time': '1636684610', 'subcategory': '盐选专栏'}",304348758,https://www.zhihu.com/xen/market/remix/paid_column/1438510393697832960,+gEsCFMSEzE0Mzg1MTAzOTM3NTMzMDA5OTIaEzE0Mzg1MTAzOTM2OTc4MzI5NjA=,https://www.zhihu.com/xen/market/remix/paid_column/1438510393697832960?extra_tab=2
谋杀启事2：猎奇诡案侦破手记,['黑眼圈'],《罪恶无声》系列专栏作者黑眼圈悬疑力作：《谋杀》三部曲第二部强势来袭！,16,"黑眼圈,以文字为生，因故事而活。",https://picx.zhimg.com/v2-3c04d15205a7bd2cffbfcbea0a17077e.jpg?source=6a64a727,https://pica.zhimg.com/v2-199f5bc84cb225a506d61b89236a1e26.jpg?source=6a64a727,"{'author_content_type': 'author_long', 'catalog_layout': '{""grid"": """", ""list"": ""CCT07"", ""title"": ""\\u76ee\\u5f55""}', 'category_tag': 'story', 'km_labels': '[{""id"": 3, ""name"": ""\\u60ac\\u7591""}, {""id"": 52, ""name"": ""\\u72af\\u7f6a""}, {""id"": 64, ""name"": ""\\u70e7\\u8111""}, {""id"": 28, ""name"": ""\\u8b66\\u5bdf""}, {""id"": 75, ""name"": ""\\u73b0\\u4ee3""}]', 'newest_release_time': '1638270319', 'subcategory': '盐选专栏'}",304348745,https://www.zhihu.com/xen/market/remix/paid_column/1449069647484514305,+gEsCFMSEzE0NDkwNjk2NDc1NDc0NDUyNDgaEzE0NDkwNjk2NDc0ODQ1MTQzMDU=,https://www.zhihu.com/xen/market/remix/paid_column/1449069647484514305?extra_tab=2
